time,acc.z,
37433,1.0004812479019165,
37533,0.9994699954986572,
37633,1.0014300346374512,
37733,1.0005643367767334,
37833,0.9981100559234619,
37933,0.9991620182991028,
38033,0.9988285899162292,
38133,0.9995096921920776,
38233,0.9975183606147766,
38333,0.9997653961181641,
38433,0.998009443283081,
38533,1.0004571676254272,
38633,0.9988501071929932,
38733,0.9993149638175964,
38833,1.0000370740890503,
38933,0.9971849322319031,
39033,0.9994320869445801,
39133,0.9981223344802856,
39233,0.9980003237724304,
39333,0.998410165309906,
39433,0.9973617792129517,
39533,0.9997643232345581,
39633,0.962972104549408,
39733,0.9744414687156677,
39833,0.8546783924102783,
39933,0.9024916291236877,
40033,1.0083987712860107,
40133,1.036450982093811,
40233,0.9171433448791504,
40333,0.9417999386787415,
40433,1.0692459344863892,
40533,1.094099521636963,
40633,1.1841017007827759,
40733,0.9318831562995911,
40833,0.8209248781204224,
40933,0.8870975971221924,
41033,1.0299100875854492,
41133,1.109121322631836,
41233,1.1111841201782227,
41333,1.147984266281128,
41433,1.089906096458435,
41533,1.0565987825393677,
41633,0.9920747876167297,
41733,0.9317348599433899,
41833,0.8905437588691711,
41933,0.9136134386062622,
42033,0.9007592797279358,
42133,0.9320365190505981,
42233,0.9633241891860962,
42333,0.9539202451705933,
42433,1.0578908920288086,
42533,1.07302725315094,
42633,1.0395081043243408,
42733,1.0794810056686401,
42833,1.0086746215820312,
42933,0.9977322220802307,
43033,0.946191668510437,
43133,0.9100196957588196,
43233,1.006110668182373,
43333,1.0034286975860596,
43433,0.9869607090950012,
43533,0.9250794053077698,
79840,0.9968504309654236,
79940,1.0009620189666748,
80040,0.9975124001502991,
80140,0.9981764554977417,
80240,0.9989792108535767,
80340,0.999234139919281,
80440,0.9974555969238281,
80540,0.9969213604927063,
80640,0.9988276362419128,
80740,0.9979033470153809,
80840,0.9989954829216003,
80940,0.9985746741294861,
81040,0.9997151494026184,
81140,0.9995134472846985,
81240,0.9993738532066345,
81340,0.9982127547264099,
81440,0.9993283152580261,
81540,0.9996146559715271,
81640,0.9986763000488281,
81740,0.9979240894317627,
81840,0.9985790252685547,
81940,1.0021969079971313,
82040,1.0551737546920776,
82140,0.9586166143417358,
82240,1.0626814365386963,
82340,0.8903688788414001,
82440,0.9593117833137512,
82540,0.9353883266448975,
82640,0.9565076231956482,
82740,1.0625272989273071,
82840,1.0618168115615845,
82940,1.1199434995651245,
83040,1.0027049779891968,
83140,1.017306923866272,
83240,1.0328139066696167,
83340,1.0292766094207764,
83440,1.006822943687439,
83540,1.0293337106704712,
83640,1.0128651857376099,
83740,0.9483817219734192,
83840,0.9098587036132812,
83940,0.9694655537605286,
84040,1.0875794887542725,
84140,1.0386512279510498,
84240,0.977554440498352,
84340,0.9933232069015503,
84440,0.9905894994735718,
84540,0.9272456169128418,
84640,0.9695819616317749,
84740,0.891875684261322,
84840,0.9283751845359802,
84940,0.922159731388092,
85040,0.9936851859092712,
85140,1.0464214086532593,
85240,1.0584758520126343,
85340,1.051578164100647,
85440,1.0452966690063477,
85540,1.0170832872390747,
85640,1.0046221017837524,
85740,0.9672514200210571,
85840,1.0396524667739868,
85940,1.0485398769378662,
86040,1.0801429748535156,
86140,1.0006990432739258,
86240,1.0328187942504883,
86340,0.9488703012466431,
86440,0.96454918384552,
86540,1.0859838724136353,
86640,0.8616566061973572,
86740,0.8818161487579346,
86840,0.9378094673156738,
64308,1.0010402202606201,
64408,1.0001581907272339,
64508,1.000672698020935,
64608,0.9988676309585571,
64708,0.9995720982551575,
64808,0.9992554783821106,
64908,0.9986811876296997,
65008,0.9954227805137634,
65108,0.9996446371078491,
65208,0.9971786737442017,
65308,0.997414767742157,
65408,0.9975773692131042,
65508,0.9976072907447815,
65608,1.000572919845581,
65708,1.0005788803100586,
65808,0.9984288215637207,
65908,1.0008876323699951,
66008,0.9979813098907471,
66108,1.0011985301971436,
66208,0.998150646686554,
66308,0.9980747699737549,
66408,0.985187828540802,
66508,1.0425424575805664,
66608,1.125196933746338,
66708,0.9662693738937378,
66808,1.1003624200820923,
66908,0.921156108379364,
67008,1.0605393648147583,
67108,1.0619546175003052,
67208,1.1779983043670654,
67308,0.9861434102058411,
67408,1.002175211906433,
67508,0.9315326809883118,
67608,0.9292746782302856,
67708,0.9060561060905457,
67808,0.9962831139564514,
67908,1.0108850002288818,
68008,1.0372395515441895,
68108,1.0360572338104248,
68208,1.079891324043274,
68308,1.141558289527893,
68408,1.1188541650772095,
68508,0.9698148965835571,
68608,0.9675562977790833,
68708,0.8784238696098328,
68808,0.9373888969421387,
68908,0.9423854947090149,
69008,0.8892847895622253,
69108,0.912372887134552,
69208,0.9358383417129517,
69308,0.9296725988388062,
69408,0.9579598903656006,
69508,0.9932982921600342,
69608,1.075730323791504,
69708,1.0348694324493408,
69808,1.0190529823303223,
69908,1.0170459747314453,
70008,1.0272737741470337,
70108,1.0320671796798706,
70208,1.0244110822677612,
70308,0.9961878657341003,
70408,0.9556187987327576,
70508,0.9403670430183411,
70608,0.9877505898475647,
70708,1.016916036605835,
87034,0.9959587454795837,
87134,1.0008896589279175,
87234,0.9989131093025208,
87334,0.9983518123626709,
87434,0.9980437755584717,
87534,0.9967767596244812,
87634,0.9987775087356567,
87734,0.9987427592277527,
87834,0.9982108473777771,
87934,0.9992678165435791,
88034,0.9986560940742493,
88134,0.9979963898658752,
88234,0.9984827637672424,
88334,1.0015276670455933,
88434,0.998600959777832,
88534,1.0018541812896729,
88634,0.9987500309944153,
88734,0.9975769519805908,
88834,0.996485710144043,
88934,1.0025453567504883,
89034,0.9979739189147949,
89134,0.9729310274124146,
89234,1.0595729351043701,
120867,0.9998266696929932,
120967,0.998054027557373,
121067,0.9982030391693115,
121167,0.998680591583252,
121267,0.9966961741447449,
121367,1.000627040863037,
121467,0.9995624423027039,
121567,1.0008264780044556,
121667,1.001001000404358,
121767,0.9980177879333496,
121867,0.9988635182380676,
121967,0.9980393052101135,
122067,0.9999910593032837,
122167,0.9998774528503418,
122267,0.9982089400291443,
122367,0.9989229440689087,
122467,0.9983341097831726,
122567,1.0004234313964844,
122667,0.9997690916061401,
122767,1.0018905401229858,
122867,1.0007942914962769,
